,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
3257,2011-04-07,18180,-280,-1.52,18500,18700,18100,436076,399000000000.0,134000000000000.0,147299337
3258,2011-04-06,18460,-440,-2.33,18800,18840,18300,550378,508000000000.0,136000000000000.0,147299337
3259,2011-04-05,18900,0,0.0,18960,18960,18700,238698,225000000000.0,139000000000000.0,147299337
3260,2011-04-04,18900,100,0.53,18800,18900,18780,334749,316000000000.0,139000000000000.0,147299337
3261,2011-04-01,18800,160,0.86,18720,18800,18540,449733,420000000000.0,138000000000000.0,147299337
3262,2011-03-31,18640,120,0.65,18720,18720,18420,527666,490000000000.0,137000000000000.0,147299337
3263,2011-03-30,18520,200,1.09,18320,18580,18320,414257,382000000000.0,136000000000000.0,147299337
3264,2011-03-29,18320,0,0.0,18140,18320,18000,344624,312000000000.0,135000000000000.0,147299337
3265,2011-03-28,18320,120,0.66,18300,18440,18180,318215,292000000000.0,135000000000000.0,147299337
3266,2011-03-25,18200,600,3.41,17840,18200,17800,622311,561000000000.0,134000000000000.0,147299337
3267,2011-03-24,17600,140,0.8,17600,17760,17480,308119,271000000000.0,130000000000000.0,147299337
3268,2011-03-23,17460,-40,-0.23,17600,17600,17180,505176,438000000000.0,129000000000000.0,147299337
3269,2011-03-22,17500,-300,-1.69,17840,17940,17400,436722,383000000000.0,129000000000000.0,147299337
3270,2011-03-21,17800,-20,-0.11,17820,17980,17680,290140,259000000000.0,131000000000000.0,147299337
3271,2011-03-18,17820,20,0.11,17840,17900,17660,383562,341000000000.0,131000000000000.0,147299337
3272,2011-03-17,17800,80,0.45,17560,17800,17360,450459,396000000000.0,131000000000000.0,147299337
3273,2011-03-16,17720,520,3.02,17700,17900,17440,799142,708000000000.0,131000000000000.0,147299337
3274,2011-03-15,17200,-800,-4.44,18020,18040,17120,727312,634000000000.0,127000000000000.0,147299337
3275,2011-03-14,18000,760,4.41,17600,18020,17060,667121,586000000000.0,133000000000000.0,147299337
3276,2011-03-11,17240,-80,-0.46,17220,17520,17200,543168,470000000000.0,127000000000000.0,147299337
3277,2011-03-10,17320,-480,-2.7,17580,17680,17320,834229,726000000000.0,128000000000000.0,147299337
3278,2011-03-09,17800,-180,-1.0,18120,18160,17640,527673,472000000000.0,131000000000000.0,147299337
3279,2011-03-08,17980,-140,-0.77,18220,18240,17880,499287,451000000000.0,132000000000000.0,147299337
3280,2011-03-07,18120,-780,-4.13,18860,18860,18120,638965,587000000000.0,133000000000000.0,147299337
3281,2011-03-04,18900,440,2.38,18680,18900,18540,371501,348000000000.0,139000000000000.0,147299337
3282,2011-03-03,18460,100,0.54,18380,18540,18320,362277,334000000000.0,136000000000000.0,147299337
3283,2011-03-02,18360,-100,-0.54,18280,18460,18240,322780,296000000000.0,135000000000000.0,147299337
3284,2011-02-28,18460,-60,-0.32,18400,18680,18400,325623,301000000000.0,136000000000000.0,147299337
3285,2011-02-25,18520,-60,-0.32,18560,18660,18460,303972,282000000000.0,136000000000000.0,147299337
3286,2011-02-24,18580,-20,-0.11,18520,18680,18400,362392,336000000000.0,137000000000000.0,147299337
3287,2011-02-23,18600,-160,-0.85,18500,18820,18500,344149,321000000000.0,137000000000000.0,147299337
3288,2011-02-22,18760,-200,-1.05,18780,18960,18680,243946,230000000000.0,138000000000000.0,147299337
3289,2011-02-21,18960,-240,-1.25,19280,19300,18840,275361,262000000000.0,140000000000000.0,147299337
3290,2011-02-18,19200,120,0.63,19300,19320,19140,205097,197000000000.0,141000000000000.0,147299337
3291,2011-02-17,19080,180,0.95,19060,19260,18860,287009,273000000000.0,141000000000000.0,147299337
3292,2011-02-16,18900,-260,-1.36,19040,19400,18900,304438,291000000000.0,139000000000000.0,147299337
3293,2011-02-15,19160,100,0.52,19260,19400,18940,362193,348000000000.0,141000000000000.0,147299337
3294,2011-02-14,19060,760,4.15,18560,19100,18500,391852,370000000000.0,140000000000000.0,147299337
3295,2011-02-11,18300,-420,-2.24,18700,18860,18260,530889,492000000000.0,135000000000000.0,147299337
3296,2011-02-10,18720,-480,-2.5,19200,19300,18700,614002,582000000000.0,138000000000000.0,147299337
3297,2011-02-09,19200,-20,-0.1,19460,19460,19020,420301,404000000000.0,141000000000000.0,147299337
3298,2011-02-08,19220,-220,-1.13,19400,19480,19180,610004,588000000000.0,142000000000000.0,147299337
3299,2011-02-07,19440,-220,-1.12,20040,20080,19440,485191,478000000000.0,143000000000000.0,147299337
3300,2011-02-01,19660,40,0.2,19640,19900,19580,269518,266000000000.0,145000000000000.0,147299337
3301,2011-01-31,19620,-580,-2.87,20180,20200,19620,428852,425000000000.0,145000000000000.0,147299337
3302,2011-01-28,20200,320,1.61,19960,20280,19800,383021,385000000000.0,149000000000000.0,147299337
3303,2011-01-27,19880,-80,-0.4,19900,20040,19820,307490,307000000000.0,146000000000000.0,147299337
3304,2011-01-26,19960,460,2.36,19700,19980,19600,267128,265000000000.0,147000000000000.0,147299337
3305,2011-01-25,19500,80,0.41,19440,19800,19420,279580,274000000000.0,144000000000000.0,147299337
3306,2011-01-24,19420,0,0.0,19360,19660,19320,272455,264000000000.0,143000000000000.0,147299337
3307,2011-01-21,19420,-220,-1.12,19520,19680,19400,333801,326000000000.0,143000000000000.0,147299337
3308,2011-01-20,19640,-300,-1.5,19740,19800,19580,304970,300000000000.0,145000000000000.0,147299337
3309,2011-01-19,19940,560,2.89,19580,20000,19320,668320,662000000000.0,147000000000000.0,147299337
3310,2011-01-18,19380,400,2.11,19000,19620,18980,592816,575000000000.0,143000000000000.0,147299337
3311,2011-01-17,18980,320,1.71,18900,19020,18800,411740,390000000000.0,140000000000000.0,147299337
3312,2011-01-14,18660,220,1.19,18560,18680,18300,307694,284000000000.0,137000000000000.0,147299337
3313,2011-01-13,18440,-160,-0.86,18980,18980,18340,568083,530000000000.0,136000000000000.0,147299337
3314,2011-01-12,18600,340,1.86,18280,18660,18280,412107,381000000000.0,137000000000000.0,147299337
3315,2011-01-11,18260,-80,-0.44,18340,18440,18160,391242,357000000000.0,134000000000000.0,147299337
3316,2011-01-10,18340,-80,-0.43,18360,18560,18180,367107,336000000000.0,135000000000000.0,147299337
3317,2011-01-07,18420,-180,-0.97,18300,18580,18280,463447,426000000000.0,136000000000000.0,147299337
3318,2011-01-06,18600,-240,-1.27,18840,18980,18460,387488,362000000000.0,137000000000000.0,147299337
3319,2011-01-05,18840,-320,-1.67,19100,19100,18840,336224,318000000000.0,139000000000000.0,147299337
3320,2011-01-04,19160,0,0.0,19120,19220,18980,274488,262000000000.0,141000000000000.0,147299337
3321,2011-01-03,19160,180,0.95,19100,19320,19000,265562,254000000000.0,141000000000000.0,147299337
3322,2010-12-30,18980,80,0.42,18840,19040,18840,183831,174000000000.0,140000000000000.0,147299337
3323,2010-12-29,18900,140,0.75,18700,19020,18640,238527,225000000000.0,139000000000000.0,147299337
3324,2010-12-28,18760,320,1.74,18560,19000,18520,313323,295000000000.0,138000000000000.0,147299337
3325,2010-12-27,18440,-60,-0.32,18500,18600,18300,210673,194000000000.0,136000000000000.0,147299337
3326,2010-12-24,18500,-220,-1.18,18780,18780,18500,169733,158000000000.0,136000000000000.0,147299337
3327,2010-12-23,18720,-60,-0.32,18720,18760,18500,219864,205000000000.0,138000000000000.0,147299337
3328,2010-12-22,18780,60,0.32,18780,19060,18720,333591,315000000000.0,138000000000000.0,147299337
3329,2010-12-21,18720,80,0.43,18620,18800,18500,252120,235000000000.0,138000000000000.0,147299337
3330,2010-12-20,18640,120,0.65,18340,18640,18280,338560,313000000000.0,137000000000000.0,147299337
3331,2010-12-17,18520,300,1.65,18280,18580,18240,346130,319000000000.0,136000000000000.0,147299337
3332,2010-12-16,18220,-100,-0.55,18160,18380,18160,233885,213000000000.0,134000000000000.0,147299337
3333,2010-12-15,18320,-260,-1.4,18500,18500,18200,329329,301000000000.0,135000000000000.0,147299337
3334,2010-12-14,18580,-20,-0.11,18740,18740,18420,443223,413000000000.0,137000000000000.0,147299337
3335,2010-12-13,18600,220,1.2,18380,18640,18320,307257,283000000000.0,137000000000000.0,147299337
3336,2010-12-10,18380,40,0.22,18300,18380,18140,255668,234000000000.0,135000000000000.0,147299337
3337,2010-12-09,18340,580,3.27,17700,18360,17680,589656,536000000000.0,135000000000000.0,147299337
3338,2010-12-08,17760,-260,-1.44,18060,18200,17740,336418,302000000000.0,131000000000000.0,147299337
3339,2010-12-07,18020,220,1.24,17740,18420,17700,498508,453000000000.0,133000000000000.0,147299337
3340,2010-12-06,17800,-80,-0.45,17800,17980,17700,336854,300000000000.0,131000000000000.0,147299337
3341,2010-12-03,17880,700,4.07,17400,17940,17340,788939,698000000000.0,132000000000000.0,147299337
3342,2010-12-02,17180,780,4.76,16560,17180,16500,612551,518000000000.0,127000000000000.0,147299337
3343,2010-12-01,16400,-120,-0.73,16480,16560,16280,375860,308000000000.0,121000000000000.0,147299337
3344,2010-11-30,16520,-200,-1.2,16640,16920,16520,424616,353000000000.0,122000000000000.0,147299337
3345,2010-11-29,16720,-20,-0.12,16700,16920,16620,310288,260000000000.0,123000000000000.0,147299337
3346,2010-11-26,16740,-160,-0.95,16960,16980,16640,314059,264000000000.0,123000000000000.0,147299337
3347,2010-11-25,16900,-120,-0.71,17060,17060,16760,367302,310000000000.0,124000000000000.0,147299337
3348,2010-11-24,17020,220,1.31,16520,17040,16500,637287,535000000000.0,125000000000000.0,147299337
3349,2010-11-23,16800,-160,-0.94,17000,17020,16680,394881,332000000000.0,124000000000000.0,147299337
3350,2010-11-22,16960,600,3.67,16400,16960,16360,721536,605000000000.0,125000000000000.0,147299337
3351,2010-11-19,16360,380,2.38,16160,16380,16000,387386,315000000000.0,120000000000000.0,147299337
3352,2010-11-18,15980,80,0.5,15940,16100,15860,266236,213000000000.0,118000000000000.0,147299337
3353,2010-11-17,15900,-320,-1.97,16020,16080,15900,342693,274000000000.0,117000000000000.0,147299337
3354,2010-11-16,16220,60,0.37,16280,16400,16000,590651,480000000000.0,119000000000000.0,147299337
3355,2010-11-15,16160,600,3.86,15720,16300,15700,719096,578000000000.0,119000000000000.0,147299337
3356,2010-11-12,15560,220,1.43,15680,15800,15460,566889,443000000000.0,115000000000000.0,147299337
3357,2010-11-11,15340,-460,-2.91,15860,15980,15340,907350,708000000000.0,113000000000000.0,147299337
3358,2010-11-10,15800,320,2.07,15600,15800,15500,422271,331000000000.0,116000000000000.0,147299337
3359,2010-11-09,15480,-80,-0.51,15680,15680,15340,256281,198000000000.0,114000000000000.0,147299337
3360,2010-11-08,15560,40,0.26,15700,15760,15520,279228,218000000000.0,115000000000000.0,147299337
3361,2010-11-05,15520,260,1.7,15600,15800,15500,703745,550000000000.0,114000000000000.0,147299337
3362,2010-11-04,15260,460,3.11,14940,15280,14900,547715,415000000000.0,112000000000000.0,147299337
3363,2010-11-03,14800,0,0.0,14800,14980,14780,359315,267000000000.0,109000000000000.0,147299337
3364,2010-11-02,14800,-140,-0.94,14940,14960,14740,330999,245000000000.0,109000000000000.0,147299337
3365,2010-11-01,14940,40,0.27,15060,15060,14860,296972,222000000000.0,110000000000000.0,147299337
3366,2010-10-29,14900,-380,-2.49,15280,15300,14900,463204,347000000000.0,110000000000000.0,147299337
3367,2010-10-28,15280,220,1.46,15200,15300,15060,293095,223000000000.0,113000000000000.0,147299337
3368,2010-10-27,15060,-200,-1.31,15160,15300,15020,334811,253000000000.0,111000000000000.0,147299337
3369,2010-10-26,15260,-160,-1.04,15360,15420,15160,312674,239000000000.0,112000000000000.0,147299337
3370,2010-10-25,15420,-120,-0.77,15460,15580,15340,248329,192000000000.0,114000000000000.0,147299337
3371,2010-10-22,15540,240,1.57,15460,15540,15340,408511,316000000000.0,114000000000000.0,147299337
3372,2010-10-21,15300,400,2.68,14900,15300,14820,567644,429000000000.0,113000000000000.0,147299337
3373,2010-10-20,14900,80,0.54,14800,14980,14700,369809,274000000000.0,110000000000000.0,147299337
3374,2010-10-19,14820,-200,-1.33,15000,15020,14820,389964,290000000000.0,109000000000000.0,147299337
3375,2010-10-18,15020,-60,-0.4,15140,15240,14960,276635,209000000000.0,111000000000000.0,147299337
3376,2010-10-15,15080,80,0.53,15000,15120,14900,494223,371000000000.0,111000000000000.0,147299337
3377,2010-10-14,15000,120,0.81,15060,15060,14840,535249,399000000000.0,110000000000000.0,147299337
3378,2010-10-13,14880,-40,-0.27,15040,15040,14860,409029,305000000000.0,110000000000000.0,147299337
3379,2010-10-12,14920,-140,-0.93,15040,15120,14920,370422,278000000000.0,110000000000000.0,147299337
3380,2010-10-11,15060,-100,-0.66,15240,15260,15060,376032,284000000000.0,111000000000000.0,147299337
3381,2010-10-08,15160,-240,-1.56,15260,15320,15060,543410,412000000000.0,112000000000000.0,147299337
3382,2010-10-07,15400,-460,-2.9,15580,15660,15380,511410,396000000000.0,113000000000000.0,147299337
3383,2010-10-06,15860,400,2.59,15560,15880,15520,471103,370000000000.0,117000000000000.0,147299337
3384,2010-10-05,15460,-140,-0.9,15440,15580,15420,286977,219000000000.0,114000000000000.0,147299337
3385,2010-10-04,15600,60,0.39,15600,15620,15480,257594,200000000000.0,115000000000000.0,147299337
3386,2010-10-01,15540,0,0.0,15440,15560,15380,296366,229000000000.0,114000000000000.0,147299337
3387,2010-09-30,15540,100,0.65,15440,15580,15340,337258,261000000000.0,114000000000000.0,147299337
3388,2010-09-29,15440,540,3.62,15060,15500,15000,708864,543000000000.0,114000000000000.0,147299337
3389,2010-09-28,14900,-200,-1.32,15100,15120,14900,467300,350000000000.0,110000000000000.0,147299337
3390,2010-09-27,15100,-140,-0.92,15300,15360,15040,502855,381000000000.0,111000000000000.0,147299337
3391,2010-09-24,15240,-360,-2.31,15580,15600,15160,655763,502000000000.0,112000000000000.0,147299337
3392,2010-09-20,15600,140,0.91,15480,15600,15400,296452,230000000000.0,115000000000000.0,147299337
3393,2010-09-17,15460,320,2.11,15240,15560,15160,447649,345000000000.0,114000000000000.0,147299337
3394,2010-09-16,15140,0,0.0,15080,15260,15080,234815,178000000000.0,112000000000000.0,147299337
3395,2010-09-15,15140,-60,-0.39,15260,15340,15020,389289,294000000000.0,112000000000000.0,147299337
3396,2010-09-14,15200,-200,-1.3,15500,15620,15200,371530,285000000000.0,112000000000000.0,147299337
3397,2010-09-13,15400,80,0.52,15400,15520,15320,234851,181000000000.0,113000000000000.0,147299337
3398,2010-09-10,15320,200,1.32,15200,15440,15140,280275,215000000000.0,113000000000000.0,147299337
3399,2010-09-09,15120,-300,-1.95,15340,15480,15120,617488,469000000000.0,111000000000000.0,147299337
3400,2010-09-08,15420,-340,-2.16,15520,15620,15420,219482,170000000000.0,114000000000000.0,147299337
3401,2010-09-07,15760,160,1.03,15660,15800,15500,320803,252000000000.0,116000000000000.0,147299337
3402,2010-09-06,15600,380,2.5,15440,15600,15360,394601,306000000000.0,115000000000000.0,147299337
3403,2010-09-03,15220,40,0.26,15220,15280,15120,441942,336000000000.0,112000000000000.0,147299337
3404,2010-09-02,15180,140,0.93,15200,15240,14980,365551,276000000000.0,112000000000000.0,147299337
3405,2010-09-01,15040,-80,-0.53,15240,15260,15000,389308,294000000000.0,111000000000000.0,147299337
3406,2010-08-31,15120,-400,-2.58,15320,15440,15120,441643,336000000000.0,111000000000000.0,147299337
3407,2010-08-30,15520,200,1.31,15500,15560,15440,140117,109000000000.0,114000000000000.0,147299337
3408,2010-08-27,15320,-140,-0.91,15300,15440,15300,256176,197000000000.0,113000000000000.0,147299337
3409,2010-08-26,15460,20,0.13,15440,15660,15400,208913,162000000000.0,114000000000000.0,147299337
3410,2010-08-25,15440,-220,-1.4,15520,15560,15440,185769,144000000000.0,114000000000000.0,147299337
3411,2010-08-24,15660,-140,-0.89,15700,15720,15500,227569,178000000000.0,115000000000000.0,147299337
3412,2010-08-23,15800,120,0.77,15720,15820,15640,181946,143000000000.0,116000000000000.0,147299337
3413,2010-08-20,15680,-100,-0.63,15600,15720,15540,246690,193000000000.0,115000000000000.0,147299337
3414,2010-08-19,15780,220,1.41,15580,15780,15540,244134,192000000000.0,116000000000000.0,147299337
3415,2010-08-18,15560,-80,-0.51,15680,15700,15480,234522,182000000000.0,115000000000000.0,147299337
3416,2010-08-17,15640,0,0.0,15540,15660,15420,289608,225000000000.0,115000000000000.0,147299337
3417,2010-08-16,15640,20,0.13,15460,15660,15340,205733,159000000000.0,115000000000000.0,147299337
3418,2010-08-13,15620,300,1.96,15400,15640,15340,286706,222000000000.0,115000000000000.0,147299337
3419,2010-08-12,15320,-260,-1.67,15360,15540,15300,428357,330000000000.0,113000000000000.0,147299337
3420,2010-08-11,15580,-280,-1.77,15680,15780,15540,359968,281000000000.0,115000000000000.0,147299337
3421,2010-08-10,15860,-180,-1.12,16000,16080,15820,281589,224000000000.0,117000000000000.0,147299337
3422,2010-08-09,16040,20,0.12,15980,16040,15960,182922,146000000000.0,118000000000000.0,147299337
3423,2010-08-06,16020,-60,-0.37,16200,16200,15980,247165,199000000000.0,118000000000000.0,147299337
3424,2010-08-05,16080,-40,-0.25,16220,16360,16060,280897,227000000000.0,118000000000000.0,147299337
3425,2010-08-04,16120,-180,-1.1,16340,16360,16120,213434,173000000000.0,119000000000000.0,147299337
3426,2010-08-03,16300,100,0.62,16400,16440,16300,262302,215000000000.0,120000000000000.0,147299337
3427,2010-08-02,16200,0,0.0,16340,16360,16200,249388,203000000000.0,119000000000000.0,147299337
3428,2010-07-30,16200,-340,-2.06,16440,16540,16200,328824,268000000000.0,119000000000000.0,147299337
3429,2010-07-29,16540,-200,-1.19,16780,16800,16480,297472,247000000000.0,122000000000000.0,147299337
3430,2010-07-28,16740,160,0.97,16640,16800,16620,465199,389000000000.0,123000000000000.0,147299337
3431,2010-07-27,16580,220,1.34,16480,16600,16420,382877,316000000000.0,122000000000000.0,147299337
3432,2010-07-26,16360,140,0.86,16260,16400,16180,212627,173000000000.0,120000000000000.0,147299337
3433,2010-07-23,16220,60,0.37,16300,16340,16140,282472,230000000000.0,119000000000000.0,147299337
3434,2010-07-22,16160,-180,-1.1,16240,16340,16020,309521,250000000000.0,119000000000000.0,147299337
3435,2010-07-21,16340,380,2.38,16340,16360,16120,331706,270000000000.0,120000000000000.0,147299337
