,Date,Stock_Close,Stock_Sum,Stock_Ratio,Stock_Start,Stock_High,Stock_Low,Stock_Vol,Stock_Money,Stock_Market,label
4222,2020-08-07,57500.0,-500.0,-0.86,57900.0,58400.0,57100.0,18751717.0,1080000000000.0,343000000000000.0,1.0
4223,2020-08-10,57800.0,300.0,0.52,57600.0,58300.0,57500.0,17774291.0,1030000000000.0,345000000000000.0,1.0
4224,2020-08-11,58200.0,400.0,0.69,58000.0,59500.0,57800.0,24907912.0,1460000000000.0,347000000000000.0,1.0
4225,2020-08-12,59000.0,800.0,1.37,58200.0,59000.0,57700.0,18573934.0,1080000000000.0,352000000000000.0,0.0
4226,2020-08-13,58700.0,-300.0,-0.51,59400.0,59600.0,58000.0,22089460.0,1300000000000.0,350000000000000.0,0.0
4227,2020-08-14,58000.0,-700.0,-1.19,58000.0,58400.0,57700.0,15672548.0,909000000000.0,346000000000000.0,1.0
4228,2020-08-18,58400.0,400.0,0.69,58900.0,59900.0,58000.0,25307825.0,1490000000000.0,349000000000000.0,0.0
4229,2020-08-19,57800.0,-600.0,-1.03,59000.0,59200.0,57800.0,16930719.0,989000000000.0,345000000000000.0,0.0
4230,2020-08-20,55400.0,-2400.0,-4.15,57600.0,57600.0,55300.0,30386029.0,1710000000000.0,331000000000000.0,1.0
4231,2020-08-21,55900.0,500.0,0.9,56200.0,56900.0,55800.0,21142288.0,1190000000000.0,334000000000000.0,1.0
4232,2020-08-24,56100.0,200.0,0.36,55800.0,56600.0,55400.0,15055896.0,844000000000.0,335000000000000.0,1.0
4233,2020-08-25,56400.0,300.0,0.53,56400.0,56800.0,56100.0,14021705.0,791000000000.0,337000000000000.0,0.0
4234,2020-08-26,56400.0,0.0,0.0,56400.0,56500.0,55700.0,17651593.0,990000000000.0,337000000000000.0,0.0
4235,2020-08-27,55600.0,-800.0,-1.42,56300.0,56300.0,55600.0,16196568.0,904000000000.0,332000000000000.0,0.0
4236,2020-08-28,55400.0,-200.0,-0.36,56100.0,56300.0,55400.0,14619888.0,816000000000.0,331000000000000.0,0.0
4237,2020-08-31,54000.0,-1400.0,-2.53,56000.0,56100.0,54000.0,32671367.0,1790000000000.0,322000000000000.0,1.0
4238,2020-09-01,54200.0,200.0,0.37,54100.0,54800.0,54100.0,19363117.0,1050000000000.0,324000000000000.0,1.0
4239,2020-09-02,54400.0,200.0,0.37,54600.0,55100.0,54100.0,16905723.0,922000000000.0,325000000000000.0,1.0
4240,2020-09-03,56400.0,2000.0,3.68,55600.0,56700.0,55500.0,28384920.0,1600000000000.0,337000000000000.0,0.0
4241,2020-09-04,55600.0,-800.0,-1.42,55200.0,55800.0,55100.0,22139109.0,1230000000000.0,332000000000000.0,1.0
4242,2020-09-08,58700.0,2200.0,3.89,57400.0,58700.0,57200.0,31517520.0,1830000000000.0,350000000000000.0,0.0
4243,2020-09-09,58400.0,-300.0,-0.51,58200.0,59300.0,57800.0,30597399.0,1790000000000.0,349000000000000.0,1.0
4244,2020-09-10,59200.0,800.0,1.37,59900.0,60000.0,59100.0,29923293.0,1780000000000.0,353000000000000.0,0.0
4245,2020-09-11,59000.0,-200.0,-0.34,59300.0,59400.0,58200.0,16017098.0,943000000000.0,352000000000000.0,1.0
4246,2020-09-14,60400.0,1400.0,2.37,60200.0,60800.0,59900.0,20648281.0,1250000000000.0,361000000000000.0,1.0
4247,2020-09-15,61000.0,600.0,0.99,60900.0,61000.0,60500.0,17877075.0,1090000000000.0,364000000000000.0,0.0
4248,2020-09-16,61000.0,0.0,0.0,61100.0,61300.0,60600.0,17041444.0,1040000000000.0,364000000000000.0,0.0
4249,2020-09-17,59500.0,-1500.0,-2.46,60700.0,60800.0,59300.0,25108356.0,1500000000000.0,355000000000000.0,0.0
4250,2020-09-18,59300.0,-200.0,-0.34,59800.0,59900.0,59100.0,18884571.0,1120000000000.0,354000000000000.0,0.0
4251,2020-09-21,59200.0,-100.0,-0.17,59100.0,60000.0,59000.0,15140387.0,901000000000.0,353000000000000.0,0.0
4252,2020-09-22,58200.0,-1000.0,-1.69,59100.0,59700.0,57800.0,20830381.0,1220000000000.0,347000000000000.0,1.0
4253,2020-09-23,58600.0,400.0,0.69,58400.0,58800.0,57400.0,20111398.0,1170000000000.0,350000000000000.0,0.0
4254,2020-09-24,57800.0,-800.0,-1.37,57700.0,58600.0,57600.0,17564020.0,1020000000000.0,345000000000000.0,1.0
4255,2020-09-25,57900.0,100.0,0.17,57700.0,58200.0,57700.0,11444683.0,663000000000.0,346000000000000.0,1.0
4256,2020-09-28,58200.0,300.0,0.52,58300.0,58800.0,57900.0,12614080.0,736000000000.0,347000000000000.0,0.0
4257,2020-09-29,58200.0,0.0,0.0,58300.0,59000.0,58200.0,15503563.0,906000000000.0,347000000000000.0,1.0
4258,2020-10-05,58700.0,500.0,0.86,57500.0,59200.0,57500.0,20228289.0,1180000000000.0,350000000000000.0,1.0
4259,2020-10-06,59000.0,300.0,0.51,59400.0,59900.0,58700.0,14463826.0,857000000000.0,352000000000000.0,1.0
4260,2020-10-07,59900.0,900.0,1.53,58700.0,59900.0,58500.0,14861838.0,881000000000.0,358000000000000.0,0.0
4261,2020-10-08,59700.0,-200.0,-0.33,60500.0,60700.0,59500.0,24589924.0,1470000000000.0,356000000000000.0,1.0
4262,2020-10-12,60400.0,700.0,1.17,60000.0,60400.0,59900.0,16145837.0,972000000000.0,361000000000000.0,1.0
4263,2020-10-13,60900.0,500.0,0.83,61000.0,61400.0,60400.0,19247631.0,1170000000000.0,364000000000000.0,0.0
4264,2020-10-14,60900.0,0.0,0.0,61000.0,61100.0,60500.0,16086716.0,978000000000.0,364000000000000.0,0.0
4265,2020-10-15,60000.0,-900.0,-1.48,60700.0,60800.0,59700.0,17756232.0,1070000000000.0,358000000000000.0,0.0
4266,2020-10-16,59500.0,-500.0,-0.83,60000.0,60400.0,59000.0,16554190.0,988000000000.0,355000000000000.0,1.0
4267,2020-10-19,60000.0,500.0,0.84,59600.0,60200.0,59500.0,14474985.0,867000000000.0,358000000000000.0,1.0
4268,2020-10-20,60900.0,900.0,1.5,60300.0,60900.0,60100.0,19326115.0,1170000000000.0,364000000000000.0,0.0
4269,2020-10-21,60900.0,0.0,0.0,61200.0,61500.0,60600.0,15703443.0,959000000000.0,364000000000000.0,0.0
4270,2020-10-22,60100.0,-800.0,-1.31,60300.0,60500.0,59800.0,14294095.0,858000000000.0,359000000000000.0,1.0
4271,2020-10-23,60200.0,100.0,0.17,60400.0,60400.0,59800.0,9322232.0,560000000000.0,359000000000000.0,1.0
4272,2020-10-26,60400.0,200.0,0.33,60400.0,61100.0,60100.0,13268226.0,803000000000.0,361000000000000.0,0.0
4273,2020-10-27,59800.0,-600.0,-0.99,60300.0,60300.0,59500.0,17260416.0,1030000000000.0,357000000000000.0,0.0
4274,2020-10-28,59000.0,-800.0,-1.34,59400.0,59400.0,58800.0,14428882.0,852000000000.0,352000000000000.0,0.0
4275,2020-10-29,58100.0,-900.0,-1.53,58200.0,58500.0,57500.0,22636966.0,1310000000000.0,347000000000000.0,0.0
4276,2020-10-30,56600.0,-1500.0,-2.58,58000.0,58000.0,56600.0,26907844.0,1540000000000.0,338000000000000.0,1.0
4277,2020-11-02,57400.0,800.0,1.41,56400.0,57500.0,56000.0,20489076.0,1170000000000.0,343000000000000.0,1.0
4278,2020-11-03,58800.0,1400.0,2.44,57900.0,58900.0,57600.0,14950919.0,874000000000.0,351000000000000.0,0.0
4279,2020-11-04,58500.0,-300.0,-0.51,58900.0,59000.0,57800.0,21718561.0,1270000000000.0,349000000000000.0,1.0
4280,2020-11-05,60300.0,1800.0,3.08,59000.0,60300.0,58800.0,20639475.0,1230000000000.0,360000000000000.0,0.0
4281,2020-11-06,60100.0,-200.0,-0.33,60700.0,60800.0,59600.0,16910230.0,1020000000000.0,359000000000000.0,1.0
4282,2020-11-09,60200.0,100.0,0.17,60700.0,60900.0,60100.0,15892961.0,962000000000.0,359000000000000.0,0.0
4283,2020-11-10,60200.0,0.0,0.0,60500.0,60500.0,59500.0,19073552.0,1140000000000.0,359000000000000.0,1.0
4284,2020-11-11,61300.0,1100.0,1.83,60700.0,61400.0,60400.0,25628510.0,1560000000000.0,366000000000000.0,0.0
4285,2020-11-12,61000.0,-300.0,-0.49,61000.0,61400.0,60700.0,19800573.0,1210000000000.0,364000000000000.0,1.0
4286,2020-11-13,63200.0,2200.0,3.61,61300.0,63200.0,61000.0,31508829.0,1960000000000.0,377000000000000.0,1.0
4287,2020-11-16,66300.0,3100.0,4.91,64000.0,66700.0,63900.0,36354334.0,2380000000000.0,396000000000000.0,0.0
4288,2020-11-17,65700.0,-600.0,-0.9,67000.0,67000.0,65600.0,30204089.0,2000000000000.0,392000000000000.0,0.0
4289,2020-11-18,64800.0,-900.0,-1.37,65700.0,66200.0,64700.0,22963790.0,1500000000000.0,387000000000000.0,0.0
4290,2020-11-19,64600.0,-200.0,-0.31,64100.0,64800.0,63900.0,16590290.0,1070000000000.0,386000000000000.0,1.0
4291,2020-11-20,64700.0,100.0,0.15,63900.0,65200.0,63900.0,15068682.0,973000000000.0,386000000000000.0,1.0
4292,2020-11-23,67500.0,2800.0,4.33,64800.0,67800.0,64700.0,27134398.0,1810000000000.0,403000000000000.0,1.0
4293,2020-11-24,67700.0,200.0,0.3,67900.0,69500.0,67000.0,32158235.0,2190000000000.0,404000000000000.0,0.0
4294,2020-11-25,66600.0,-1100.0,-1.62,67900.0,68300.0,66500.0,32447065.0,2190000000000.0,398000000000000.0,1.0
4295,2020-11-27,68200.0,200.0,0.29,68000.0,68400.0,67600.0,14063434.0,957000000000.0,407000000000000.0,0.0
4296,2020-11-30,66700.0,-1500.0,-2.2,68400.0,68600.0,66700.0,43811016.0,2950000000000.0,398000000000000.0,1.0
4297,2020-12-01,67800.0,1100.0,1.65,67100.0,68300.0,67100.0,22327173.0,1510000000000.0,405000000000000.0,1.0
4298,2020-12-02,69500.0,1700.0,2.51,68400.0,69900.0,68300.0,29703942.0,2060000000000.0,415000000000000.0,1.0
4299,2020-12-03,69700.0,200.0,0.29,70100.0,70500.0,69300.0,23677989.0,1650000000000.0,416000000000000.0,1.0
4300,2020-12-04,71500.0,1800.0,2.58,70400.0,72100.0,70100.0,28130533.0,2010000000000.0,427000000000000.0,1.0
4301,2020-12-07,72900.0,1400.0,1.96,72400.0,73500.0,71900.0,28490496.0,2070000000000.0,435000000000000.0,0.0
4302,2020-12-08,71700.0,-1200.0,-1.65,72200.0,72900.0,71600.0,25000338.0,1800000000000.0,428000000000000.0,1.0
4303,2020-12-09,73900.0,2200.0,3.07,72100.0,73900.0,72000.0,24077996.0,1760000000000.0,441000000000000.0,0.0
4304,2020-12-10,72900.0,-1000.0,-1.35,72700.0,73800.0,72500.0,39882928.0,2920000000000.0,435000000000000.0,1.0
4305,2020-12-11,73400.0,500.0,0.69,73500.0,73800.0,73100.0,18486672.0,1360000000000.0,438000000000000.0,1.0
4306,2020-12-14,73800.0,400.0,0.54,73600.0,74500.0,73200.0,21510415.0,1590000000000.0,441000000000000.0,0.0
4307,2020-12-15,73800.0,0.0,0.0,73800.0,74100.0,73300.0,20863671.0,1540000000000.0,441000000000000.0,0.0
4308,2020-12-16,73800.0,0.0,0.0,74100.0,74500.0,73400.0,17512081.0,1290000000000.0,441000000000000.0,0.0
4309,2020-12-17,73300.0,-500.0,-0.68,73400.0,73700.0,72600.0,24293214.0,1780000000000.0,438000000000000.0,0.0
4310,2020-12-18,73000.0,-300.0,-0.41,73300.0,73700.0,73000.0,17613029.0,1290000000000.0,436000000000000.0,0.0
4311,2020-12-21,73000.0,0.0,0.0,73100.0,73400.0,72000.0,20367355.0,1480000000000.0,436000000000000.0,0.0
4312,2020-12-22,72300.0,-700.0,-0.96,72500.0,73200.0,72100.0,16304910.0,1180000000000.0,432000000000000.0,1.0
4313,2020-12-23,73900.0,1600.0,2.21,72400.0,74000.0,72300.0,19411326.0,1420000000000.0,441000000000000.0,1.0
4314,2020-12-24,77800.0,3900.0,5.28,74100.0,78800.0,74000.0,32502870.0,2490000000000.0,464000000000000.0,1.0
4315,2020-12-28,78700.0,900.0,1.16,79000.0,80100.0,78200.0,40085044.0,3170000000000.0,470000000000000.0,0.0
4316,2020-12-29,78300.0,-400.0,-0.51,78800.0,78900.0,77300.0,30339449.0,2370000000000.0,467000000000000.0,1.0
4317,2020-12-30,81000.0,2700.0,3.45,77400.0,81300.0,77300.0,29417421.0,2340000000000.0,484000000000000.0,1.0
4318,2021-01-04,83000.0,2000.0,2.47,81000.0,84400.0,80200.0,38655276.0,3190000000000.0,495000000000000.0,1.0
4319,2021-01-05,83900.0,900.0,1.08,81600.0,83900.0,81600.0,35335669.0,2920000000000.0,501000000000000.0,0.0
4320,2021-01-06,82200.0,-1700.0,-2.03,83300.0,84500.0,82100.0,42089013.0,3510000000000.0,491000000000000.0,1.0
4321,2021-01-07,82900.0,700.0,0.85,82800.0,84200.0,82700.0,32644642.0,2730000000000.0,495000000000000.0,1.0
4322,2021-01-08,88800.0,5900.0,7.12,83300.0,90000.0,83000.0,59013307.0,5080000000000.0,530000000000000.0,1.0
4323,2021-01-11,91000.0,2200.0,2.48,90000.0,96800.0,89500.0,90306177.0,8380000000000.0,543000000000000.0,0.0
4324,2021-01-12,90600.0,-400.0,-0.44,90300.0,91400.0,87800.0,48682416.0,4360000000000.0,541000000000000.0,0.0
4325,2021-01-13,89700.0,-900.0,-0.99,89800.0,91200.0,89100.0,36068848.0,3240000000000.0,535000000000000.0,0.0
4326,2021-01-14,89700.0,0.0,0.0,88700.0,90000.0,88700.0,26393970.0,2360000000000.0,535000000000000.0,0.0
4327,2021-01-15,88000.0,-1700.0,-1.9,89800.0,91800.0,88000.0,33431809.0,2980000000000.0,525000000000000.0,1.0
4328,2021-01-19,87000.0,2000.0,2.35,84500.0,88000.0,83600.0,39895044.0,3440000000000.0,519000000000000.0,1.0
4329,2021-01-20,87200.0,200.0,0.23,89000.0,89000.0,86500.0,25211127.0,2210000000000.0,521000000000000.0,1.0
4330,2021-01-21,88100.0,900.0,1.03,87500.0,88600.0,86500.0,25318011.0,2210000000000.0,526000000000000.0,0.0
4331,2021-01-22,86800.0,-1300.0,-1.48,89000.0,89700.0,86800.0,30861661.0,2720000000000.0,518000000000000.0,1.0
4332,2021-01-25,89400.0,2600.0,3.0,87000.0,89900.0,86300.0,27258534.0,2410000000000.0,534000000000000.0,0.0
4333,2021-01-26,86700.0,-2700.0,-3.02,88800.0,89200.0,86500.0,33178936.0,2900000000000.0,518000000000000.0,0.0
4334,2021-01-27,85600.0,-1100.0,-1.27,86600.0,87700.0,85600.0,26423070.0,2280000000000.0,511000000000000.0,0.0
4335,2021-01-28,83700.0,-1900.0,-2.22,83200.0,85600.0,83200.0,31859808.0,2680000000000.0,500000000000000.0,0.0
4336,2021-01-29,82000.0,-1700.0,-2.03,84500.0,85000.0,82000.0,39615978.0,3290000000000.0,490000000000000.0,1.0
4337,2021-02-01,83000.0,1000.0,1.22,81700.0,83400.0,81000.0,28046832.0,2310000000000.0,495000000000000.0,1.0
4338,2021-02-02,84400.0,1400.0,1.69,84100.0,86400.0,83700.0,26302077.0,2230000000000.0,504000000000000.0,1.0
4339,2021-02-03,84600.0,200.0,0.24,84800.0,85400.0,83400.0,22112205.0,1860000000000.0,505000000000000.0,0.0
4340,2021-02-04,82500.0,-2100.0,-2.48,83500.0,83800.0,82100.0,24171688.0,2000000000000.0,493000000000000.0,1.0
4341,2021-02-05,83500.0,1000.0,1.21,83100.0,84000.0,82500.0,18036835.0,1500000000000.0,498000000000000.0,0.0
4342,2021-02-08,83000.0,-500.0,-0.6,83800.0,84200.0,83000.0,15338765.0,1280000000000.0,495000000000000.0,0.0
4343,2021-02-09,82700.0,-300.0,-0.36,84000.0,84800.0,82700.0,20898332.0,1750000000000.0,494000000000000.0,0.0
4344,2021-02-10,81600.0,-1100.0,-1.33,82600.0,82600.0,81600.0,23025766.0,1890000000000.0,487000000000000.0,1.0
4345,2021-02-16,84900.0,700.0,0.83,84500.0,86000.0,84200.0,20483100.0,1740000000000.0,507000000000000.0,0.0
4346,2021-02-17,83200.0,-1700.0,-2.0,83900.0,84200.0,83000.0,18307735.0,1530000000000.0,497000000000000.0,0.0
4347,2021-02-18,82100.0,-1100.0,-1.32,83200.0,83600.0,82100.0,21327683.0,1760000000000.0,490000000000000.0,1.0
4348,2021-02-19,82600.0,500.0,0.61,82300.0,82800.0,81000.0,25880879.0,2120000000000.0,493000000000000.0,0.0
4349,2021-02-22,82200.0,-400.0,-0.48,83800.0,84200.0,82200.0,25419886.0,2110000000000.0,491000000000000.0,0.0
4350,2021-02-23,82000.0,-200.0,-0.24,81200.0,82900.0,81100.0,20587314.0,1680000000000.0,490000000000000.0,0.0
4351,2021-02-24,82000.0,0.0,0.0,81800.0,83600.0,81300.0,26807651.0,2210000000000.0,490000000000000.0,1.0
4352,2021-02-25,85300.0,3300.0,4.02,84000.0,85400.0,83000.0,34155986.0,2880000000000.0,509000000000000.0,0.0
4353,2021-02-26,82500.0,-2800.0,-3.28,82800.0,83400.0,82000.0,38520800.0,3180000000000.0,493000000000000.0,1.0
4354,2021-03-02,83600.0,1100.0,1.33,85100.0,85300.0,83000.0,33498180.0,2820000000000.0,499000000000000.0,1.0
4355,2021-03-03,84000.0,400.0,0.48,83500.0,84000.0,82800.0,19882132.0,1660000000000.0,501000000000000.0,0.0
4356,2021-03-04,82400.0,-1600.0,-1.9,82600.0,83200.0,82200.0,24348331.0,2010000000000.0,492000000000000.0,0.0
4357,2021-03-05,82100.0,-300.0,-0.36,81100.0,82600.0,81100.0,20508971.0,1680000000000.0,490000000000000.0,0.0
4358,2021-03-08,82000.0,-100.0,-0.12,82900.0,83000.0,81600.0,17641256.0,1450000000000.0,490000000000000.0,0.0
4359,2021-03-09,81400.0,-600.0,-0.73,81400.0,81900.0,80600.0,25420764.0,2070000000000.0,486000000000000.0,0.0
4360,2021-03-10,80900.0,-500.0,-0.61,82400.0,82500.0,80700.0,20038422.0,1630000000000.0,483000000000000.0,1.0
4361,2021-03-11,82000.0,1100.0,1.36,81000.0,82500.0,81000.0,23818297.0,1950000000000.0,490000000000000.0,1.0
4362,2021-03-12,82800.0,800.0,0.98,83100.0,83500.0,82400.0,13530573.0,1120000000000.0,494000000000000.0,0.0
4363,2021-03-15,81800.0,-1000.0,-1.21,82800.0,82900.0,81800.0,13735798.0,1130000000000.0,488000000000000.0,1.0
4364,2021-03-16,82800.0,1000.0,1.22,82200.0,83000.0,82100.0,12293537.0,1010000000000.0,494000000000000.0,0.0
4365,2021-03-17,82300.0,-500.0,-0.6,82800.0,82900.0,82000.0,11625146.0,957000000000.0,491000000000000.0,1.0
4366,2021-03-18,82900.0,600.0,0.73,82800.0,83800.0,82600.0,18585244.0,1550000000000.0,495000000000000.0,0.0
4367,2021-03-19,81900.0,-1000.0,-1.21,82100.0,82500.0,81800.0,15869700.0,1300000000000.0,489000000000000.0,1.0
4368,2021-03-22,82000.0,100.0,0.12,82000.0,82300.0,81700.0,12670506.0,1040000000000.0,490000000000000.0,0.0
4369,2021-03-23,81800.0,-200.0,-0.24,82600.0,82900.0,81800.0,13299907.0,1090000000000.0,488000000000000.0,0.0
4370,2021-03-24,81000.0,-800.0,-0.98,81000.0,81600.0,80700.0,17926638.0,1450000000000.0,484000000000000.0,1.0
4371,2021-03-25,81200.0,200.0,0.25,81000.0,82100.0,80800.0,14758826.0,1200000000000.0,485000000000000.0,1.0
4372,2021-03-26,81500.0,300.0,0.37,81400.0,81600.0,81000.0,12845778.0,1040000000000.0,487000000000000.0,1.0
4373,2021-03-29,81600.0,100.0,0.12,81700.0,81700.0,81000.0,14952134.0,1220000000000.0,487000000000000.0,1.0
4374,2021-03-30,82200.0,600.0,0.74,81600.0,82300.0,81300.0,13121698.0,1070000000000.0,491000000000000.0,0.0
4375,2021-03-31,81400.0,-800.0,-0.97,82400.0,82700.0,81400.0,17240518.0,1410000000000.0,486000000000000.0,1.0
4376,2021-04-01,82900.0,1500.0,1.84,82500.0,83000.0,82000.0,18676461.0,1540000000000.0,495000000000000.0,1.0
4377,2021-04-05,85400.0,600.0,0.71,85800.0,86000.0,84800.0,16255990.0,1390000000000.0,510000000000000.0,1.0
4378,2021-04-06,86000.0,600.0,0.7,86200.0,86200.0,85100.0,19042023.0,1630000000000.0,513000000000000.0,0.0
4379,2021-04-07,85600.0,-400.0,-0.47,86100.0,86200.0,85400.0,17885538.0,1530000000000.0,511000000000000.0,0.0
4380,2021-04-08,84700.0,-900.0,-1.05,85700.0,85700.0,84100.0,19244259.0,1630000000000.0,506000000000000.0,0.0
4381,2021-04-09,83600.0,-1100.0,-1.3,84700.0,84900.0,83400.0,18193707.0,1530000000000.0,499000000000000.0,0.0
4382,2021-04-12,83200.0,-400.0,-0.48,84100.0,84100.0,83100.0,12915282.0,1080000000000.0,497000000000000.0,1.0
4383,2021-04-13,84000.0,800.0,0.96,83000.0,84500.0,82800.0,15238206.0,1280000000000.0,501000000000000.0,0.0
4384,2021-04-14,84000.0,0.0,0.0,84000.0,84300.0,83400.0,13794652.0,1160000000000.0,501000000000000.0,1.0
4385,2021-04-15,84100.0,100.0,0.12,83700.0,84500.0,83400.0,16377412.0,1380000000000.0,502000000000000.0,0.0
4386,2021-04-16,83900.0,-200.0,-0.24,84700.0,84700.0,83600.0,15429522.0,1290000000000.0,501000000000000.0,0.0
4387,2021-04-19,83300.0,-600.0,-0.72,83800.0,84000.0,83300.0,15287311.0,1280000000000.0,497000000000000.0,1.0
4388,2021-04-20,83900.0,600.0,0.72,83300.0,84000.0,83100.0,15521965.0,1300000000000.0,501000000000000.0,0.0
4389,2021-04-21,82600.0,-1300.0,-1.55,83300.0,83500.0,82500.0,21636079.0,1790000000000.0,493000000000000.0,0.0
4390,2021-04-22,82400.0,-200.0,-0.24,82900.0,83000.0,82400.0,13934746.0,1150000000000.0,492000000000000.0,1.0
4391,2021-04-23,82800.0,400.0,0.49,81900.0,82900.0,81600.0,17805080.0,1460000000000.0,494000000000000.0,1.0
4392,2021-04-26,83500.0,700.0,0.85,82900.0,83500.0,82600.0,15489938.0,1290000000000.0,498000000000000.0,0.0
4393,2021-04-27,82900.0,-600.0,-0.72,83200.0,83300.0,82500.0,12941533.0,1070000000000.0,495000000000000.0,0.0
4394,2021-04-28,82100.0,-800.0,-0.97,83200.0,83200.0,82100.0,15596759.0,1280000000000.0,490000000000000.0,0.0
4395,2021-04-29,81700.0,-400.0,-0.49,82400.0,82500.0,81500.0,20000973.0,1640000000000.0,488000000000000.0,0.0
4396,2021-04-30,81500.0,-200.0,-0.24,81900.0,82100.0,81500.0,18673197.0,1530000000000.0,487000000000000.0,1.0
4397,2021-05-03,81700.0,200.0,0.25,81000.0,82400.0,81000.0,15710336.0,1280000000000.0,488000000000000.0,1.0
4398,2021-05-04,82600.0,900.0,1.1,81900.0,82600.0,81800.0,12532550.0,1030000000000.0,493000000000000.0,0.0
4399,2021-05-06,82300.0,-300.0,-0.36,81700.0,82300.0,81700.0,17047511.0,1400000000000.0,491000000000000.0,0.0
4400,2021-05-07,81900.0,-400.0,-0.49,81800.0,82100.0,81500.0,14154882.0,1160000000000.0,489000000000000.0,1.0
4401,2021-05-10,83200.0,1300.0,1.59,82300.0,83500.0,81800.0,19385027.0,1600000000000.0,497000000000000.0,0.0
4402,2021-05-11,81200.0,-2000.0,-2.4,82500.0,82600.0,81100.0,28996680.0,2370000000000.0,485000000000000.0,0.0
4403,2021-05-12,80000.0,-1200.0,-1.48,80800.0,81200.0,79800.0,35812268.0,2880000000000.0,478000000000000.0,0.0
4404,2021-05-13,78500.0,-1500.0,-1.88,78900.0,79600.0,78400.0,31490096.0,2480000000000.0,469000000000000.0,1.0
4405,2021-05-14,80100.0,1600.0,2.04,79000.0,80300.0,78900.0,16450920.0,1310000000000.0,478000000000000.0,0.0
4406,2021-05-17,79600.0,-500.0,-0.62,80800.0,80900.0,79200.0,17740855.0,1410000000000.0,475000000000000.0,0.0
4407,2021-05-18,79600.0,0.0,0.0,79600.0,80000.0,79100.0,17494407.0,1390000000000.0,475000000000000.0,0.0
4408,2021-05-20,79500.0,-100.0,-0.13,79400.0,79700.0,79100.0,16541828.0,1310000000000.0,475000000000000.0,1.0
4409,2021-05-21,80100.0,600.0,0.75,80100.0,81500.0,79800.0,20961714.0,1690000000000.0,478000000000000.0,0.0
4410,2021-05-24,79700.0,-400.0,-0.5,80100.0,80400.0,79500.0,13398666.0,1070000000000.0,476000000000000.0,1.0
4411,2021-05-25,79900.0,200.0,0.25,80000.0,80400.0,79800.0,13628942.0,1090000000000.0,477000000000000.0,0.0
4412,2021-05-26,79800.0,-100.0,-0.13,80400.0,80500.0,79700.0,11984359.0,959000000000.0,476000000000000.0,0.0
4413,2021-05-27,79600.0,-200.0,-0.25,80000.0,80000.0,79100.0,23198510.0,1850000000000.0,475000000000000.0,1.0
4414,2021-05-28,80100.0,500.0,0.63,79800.0,80400.0,79400.0,12360199.0,989000000000.0,478000000000000.0,1.0
4415,2021-06-01,80600.0,100.0,0.12,80500.0,81300.0,80100.0,14058401.0,1140000000000.0,481000000000000.0,1.0
4416,2021-06-02,80800.0,200.0,0.25,80400.0,81400.0,80300.0,16414644.0,1330000000000.0,482000000000000.0,1.0
4417,2021-06-03,82800.0,2000.0,2.48,81300.0,83000.0,81100.0,29546007.0,2440000000000.0,494000000000000.0,0.0
4418,2021-06-04,82200.0,-600.0,-0.72,82700.0,82700.0,81500.0,18112259.0,1490000000000.0,491000000000000.0,0.0
4419,2021-06-07,81900.0,-300.0,-0.36,82700.0,82800.0,81600.0,16496197.0,1350000000000.0,489000000000000.0,0.0
4420,2021-06-08,81900.0,0.0,0.0,82300.0,82600.0,81800.0,12781226.0,1050000000000.0,489000000000000.0,0.0
4421,2021-06-09,81100.0,-800.0,-0.98,81500.0,82000.0,81100.0,14908823.0,1210000000000.0,484000000000000.0,0.0
4422,2021-06-10,81000.0,-100.0,-0.12,81300.0,81400.0,80900.0,17586995.0,1430000000000.0,484000000000000.0,0.0
4423,2021-06-11,81000.0,0.0,0.0,81200.0,81700.0,80700.0,14087962.0,1140000000000.0,484000000000000.0,0.0
4424,2021-06-14,80500.0,-500.0,-0.62,80800.0,80900.0,80500.0,10550078.0,850000000000.0,481000000000000.0,1.0
4425,2021-06-15,80900.0,400.0,0.5,80900.0,81200.0,80600.0,10075685.0,814000000000.0,483000000000000.0,1.0
4426,2021-06-16,81800.0,900.0,1.11,81500.0,81900.0,81100.0,14999855.0,1220000000000.0,488000000000000.0,0.0
4427,2021-06-17,80900.0,-900.0,-1.1,81100.0,81300.0,80700.0,14007385.0,1130000000000.0,483000000000000.0,0.0
4428,2021-06-18,80500.0,-400.0,-0.49,81100.0,81100.0,80500.0,14916721.0,1200000000000.0,481000000000000.0,0.0
4429,2021-06-21,79900.0,-600.0,-0.75,79700.0,80000.0,79600.0,16063340.0,1280000000000.0,477000000000000.0,1.0
4430,2021-06-22,80000.0,100.0,0.13,80200.0,80300.0,79900.0,11773365.0,943000000000.0,478000000000000.0,1.0
4431,2021-06-23,80100.0,100.0,0.13,80500.0,80600.0,79900.0,13856548.0,1110000000000.0,478000000000000.0,1.0
4432,2021-06-24,81200.0,1100.0,1.37,80400.0,81400.0,80100.0,18771080.0,1520000000000.0,485000000000000.0,1.0
4433,2021-06-25,81600.0,400.0,0.49,81500.0,81900.0,81200.0,13481405.0,1100000000000.0,487000000000000.0,1.0
4434,2021-06-28,81900.0,300.0,0.37,81700.0,82000.0,81600.0,11578529.0,947000000000.0,489000000000000.0,0.0
4435,2021-06-29,81000.0,-900.0,-1.1,81900.0,82100.0,80800.0,15744317.0,1280000000000.0,484000000000000.0,0.0
